data_source,sttsAccmlTrgtYr,areaNm,sexNm,rchnAggr,isuKindNm,joinCnt,joinRto,taxPrqlYn,pymtMthNm,offrTyNm,yerUnitPymtTerm
개인연금보험가입정보,2019,,,20대,,221,,Y,일시납,설계사,31
개인연금보험가입정보,2019,,,20대,,132,,Y,일시납,설계사,07
개인연금보험가입정보,2019,,,20대,,71,,Y,일시납,설계사,28
개인연금보험가입정보,2019,,,20대,,51,,N,일시납,임직원,37
개인연금보험가입정보,2019,,,20대,,9,,N,일시납,임직원,65
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,임직원,47
개인연금보험가입정보,2019,,,20대,,13,,N,일시납,임직원,45
개인연금보험가입정보,2019,,,20대,,21595,,N,일시납,임직원,10
개인연금보험가입정보,2019,,,20대,,1237,,N,일시납,임직원,05
개인연금보험가입정보,2019,,,20대,,25,,N,일시납,임직원,32
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,임직원,66
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,임직원,60
개인연금보험가입정보,2019,,,20대,,11,,N,일시납,임직원,40
개인연금보험가입정보,2019,,,20대,,3,,N,일시납,임직원,50
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,임직원,13
개인연금보험가입정보,2019,,,20대,,2748,,N,일시납,임직원,20
개인연금보험가입정보,2019,,,20대,,4,,N,일시납,임직원,26
개인연금보험가입정보,2019,,,20대,,10,,N,일시납,임직원,27
개인연금보험가입정보,2019,,,20대,,3,,N,일시납,임직원,02
개인연금보험가입정보,2019,,,20대,,4,,N,일시납,임직원,18
개인연금보험가입정보,2019,,,20대,,2,,N,일시납,임직원,49
개인연금보험가입정보,2019,,,20대,,7,,N,일시납,임직원,63
개인연금보험가입정보,2019,,,20대,,8,,N,일시납,임직원,46
개인연금보험가입정보,2019,,,20대,,1,,N,일시납,임직원,56
개인연금보험가입정보,2019,,,20대,,10,,N,일시납,임직원,11
개인연금보험가입정보,2019,,,20대,,2,,N,일시납,임직원,55
개인연금보험가입정보,2019,,,20대,,5,,N,일시납,임직원,57
개인연금보험가입정보,2019,,,20대,,5,,N,일시납,임직원,59
개인연금보험가입정보,2019,,,20대,,2155,,Y,일시납,설계사,20
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,설계사,54
개인연금보험가입정보,2019,,,20대,,101,,Y,일시납,설계사,36
개인연금보험가입정보,2019,,,20대,,139,,Y,일시납,설계사,34
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,설계사,65
개인연금보험가입정보,2019,,,20대,,105,,Y,일시납,설계사,37
개인연금보험가입정보,2019,,,20대,,2,,Y,일시납,설계사,56
개인연금보험가입정보,2019,,,20대,,15,,Y,일시납,설계사,44
개인연금보험가입정보,2019,,,20대,,43,,Y,일시납,설계사,39
개인연금보험가입정보,2019,,,20대,,30,,Y,일시납,설계사,27
개인연금보험가입정보,2019,,,20대,,2,,Y,일시납,설계사,03
개인연금보험가입정보,2019,,,20대,,43,,Y,일시납,설계사,41
개인연금보험가입정보,2019,,,20대,,3,,Y,일시납,설계사,06
개인연금보험가입정보,2019,,,10대,,5,,N,일시납,GA,49
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,GA,44
개인연금보험가입정보,2019,,,10대,,2,,N,일시납,GA,31
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,GA,39
개인연금보험가입정보,2019,,,10대,,2,,N,일시납,GA,33
개인연금보험가입정보,2019,,,10대,,8,,N,일시납,GA,48
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,GA,22
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,GA,29
개인연금보험가입정보,2019,,,10대,,3,,N,일시납,GA,46
개인연금보험가입정보,2019,,,10대,,2,,N,일시납,GA,72
개인연금보험가입정보,2019,,,10대,,3,,N,일시납,GA,65
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,GA,38
개인연금보험가입정보,2019,,,20대,,22,,Y,일시납,설계사,25
개인연금보험가입정보,2019,,,20대,,2,,Y,일시납,설계사,52
개인연금보험가입정보,2019,,,20대,,3,,Y,일시납,설계사,46
개인연금보험가입정보,2019,,,20대,,63,,Y,일시납,설계사,12
개인연금보험가입정보,2019,,,20대,,2,,Y,일시납,설계사,57
개인연금보험가입정보,2019,,,20대,,5,,Y,일시납,설계사,09
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,설계사,48
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,설계사,58
개인연금보험가입정보,2019,,,20대,,32,,Y,일시납,설계사,42
개인연금보험가입정보,2019,,,20대,,1071,,Y,일시납,설계사,15
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,설계사,23
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,설계사,47
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,설계사,11
개인연금보험가입정보,2019,,,20대,,115,,Y,일시납,설계사,35
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,설계사,17
개인연금보험가입정보,2019,,,20대,,10165,,Y,일시납,설계사,10
개인연금보험가입정보,2019,,,20대,,300,,Y,일시납,설계사,33
개인연금보험가입정보,2019,,,20대,,125,,Y,일시납,설계사,29
개인연금보험가입정보,2019,,,20대,,11,,Y,일시납,설계사,45
개인연금보험가입정보,2019,,,20대,,3,,Y,일시납,설계사,13
개인연금보험가입정보,2019,,,20대,,277,,Y,일시납,설계사,32
개인연금보험가입정보,2019,,,20대,,3,,Y,일시납,설계사,80
개인연금보험가입정보,2019,,,20대,,73,,Y,일시납,설계사,38
개인연금보험가입정보,2019,,,20대,,4,,Y,일시납,설계사,24
개인연금보험가입정보,2019,,,20대,,8,,Y,일시납,설계사,26
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,대리점,03
개인연금보험가입정보,2019,,,20대,,2,,Y,일시납,대리점,43
개인연금보험가입정보,2019,,,20대,,14,,Y,일시납,대리점,25
개인연금보험가입정보,2019,,,20대,,21,,N,일시납,설계사,22
개인연금보험가입정보,2019,,,20대,,22,,N,일시납,설계사,62
개인연금보험가입정보,2019,,,20대,,35,,N,일시납,설계사,24
개인연금보험가입정보,2019,,,20대,,99,,N,일시납,설계사,44
개인연금보험가입정보,2019,,,20대,,47,,N,일시납,설계사,14
개인연금보험가입정보,2019,,,20대,,146,,N,일시납,설계사,43
개인연금보험가입정보,2019,,,20대,,67,,N,일시납,설계사,26
개인연금보험가입정보,2019,,,20대,,2,,N,일시납,방카,85
개인연금보험가입정보,2019,,,20대,,131,,N,일시납,방카,12
개인연금보험가입정보,2019,,,20대,,4,,N,일시납,방카,28
개인연금보험가입정보,2019,,,20대,,72,,N,일시납,방카,25
개인연금보험가입정보,2019,,,20대,,148,,N,일시납,방카,02
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,방카,38
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,방카,22
개인연금보험가입정보,2019,,,20대,,2,,N,일시납,방카,70
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,방카,18
개인연금보험가입정보,2019,,,20대,,11,,N,일시납,방카,55
개인연금보험가입정보,2019,,,20대,,266,,N,일시납,방카,30
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,방카,27
개인연금보험가입정보,2019,,,20대,,4,,N,일시납,방카,34
개인연금보험가입정보,2019,,,20대,,2,,N,일시납,방카,23
개인연금보험가입정보,2019,,,20대,,9,,N,일시납,방카,50
개인연금보험가입정보,2019,,,20대,,259,,N,일시납,설계사,35
개인연금보험가입정보,2019,,,20대,,1,,N,일시납,설계사,69
개인연금보험가입정보,2019,,,20대,,58,,N,일시납,설계사,11
개인연금보험가입정보,2019,,,20대,,157,,N,일시납,설계사,38
개인연금보험가입정보,2019,,,20대,,224,,N,일시납,설계사,37
개인연금보험가입정보,2019,,,20대,,124,,N,일시납,설계사,06
개인연금보험가입정보,2019,,,20대,,58,,N,일시납,설계사,53
개인연금보험가입정보,2019,,,20대,,11,,N,일시납,설계사,57
개인연금보험가입정보,2019,,,20대,,23,,N,일시납,설계사,16
개인연금보험가입정보,2019,,,20대,,189,,N,일시납,설계사,31
개인연금보험가입정보,2019,,,20대,,73,,N,일시납,설계사,50
개인연금보험가입정보,2019,,,40대,,63,,Y,일시납,임직원,09
개인연금보험가입정보,2019,,,20대,,21,,N,일시납,설계사,21
개인연금보험가입정보,2019,,,20대,,68,,N,일시납,설계사,48
개인연금보험가입정보,2019,,,20대,,152,,N,일시납,설계사,41
개인연금보험가입정보,2019,,,20대,,116,,N,일시납,설계사,65
개인연금보험가입정보,2019,,,20대,,78,,N,일시납,설계사,46
개인연금보험가입정보,2019,,,20대,,253,,N,일시납,설계사,32
개인연금보험가입정보,2019,,,20대,,9,,N,일시납,설계사,59
개인연금보험가입정보,2019,,,20대,,7,,N,일시납,설계사,55
개인연금보험가입정보,2019,,,20대,,147,,N,일시납,설계사,08
개인연금보험가입정보,2019,,,20대,,195,,N,일시납,설계사,39
개인연금보험가입정보,2019,,,20대,,30,,N,일시납,설계사,ZZ
개인연금보험가입정보,2019,,,20대,,94,,N,일시납,설계사,27
개인연금보험가입정보,2019,,,20대,,31,,N,일시납,설계사,49
개인연금보험가입정보,2019,,,20대,,3,,N,일시납,방카,52
개인연금보험가입정보,2019,,,20대,,2,,N,일시납,방카,08
개인연금보험가입정보,2019,,,20대,,8,,N,일시납,방카,41
개인연금보험가입정보,2019,,,20대,,2,,N,일시납,방카,19
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,방카,47
개인연금보험가입정보,2019,,,20대,,69,,Y,비일시납,방카,TT
개인연금보험가입정보,2019,,,20대,,4290,,N,비일시납,방카,TT
개인연금보험가입정보,2019,,,20대,,108,,Y,일시납,기타,31
개인연금보험가입정보,2019,,,20대,,124,,Y,일시납,기타,38
개인연금보험가입정보,2019,,,20대,,90,,Y,일시납,기타,36
개인연금보험가입정보,2019,,,20대,,71,,Y,일시납,기타,28
개인연금보험가입정보,2019,,,20대,,5,,Y,일시납,기타,46
개인연금보험가입정보,2019,,,20대,,7,,Y,일시납,기타,55
개인연금보험가입정보,2019,,,20대,,13,,Y,일시납,기타,44
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,기타,59
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,기타,08
개인연금보험가입정보,2019,,,20대,,122,,Y,일시납,기타,37
개인연금보험가입정보,2019,,,20대,,4,,Y,일시납,기타,13
개인연금보험가입정보,2019,,,20대,,108,,Y,일시납,기타,33
개인연금보험가입정보,2019,,,20대,,682,,Y,일시납,기타,05
개인연금보험가입정보,2019,,,20대,,67,,Y,일시납,기타,29
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,기타,19
개인연금보험가입정보,2019,,,20대,,107,,Y,일시납,기타,32
개인연금보험가입정보,2019,,,20대,,2,,Y,일시납,기타,12
개인연금보험가입정보,2019,,,20대,,10,,Y,일시납,기타,52
개인연금보험가입정보,2019,,,20대,,54,,N,일시납,방카,45
개인연금보험가입정보,2019,,,20대,,3,,N,일시납,방카,11
개인연금보험가입정보,2019,,,20대,,3,,N,일시납,방카,36
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,방카,46
개인연금보험가입정보,2019,,,20대,,8,,N,일시납,방카,37
개인연금보험가입정보,2019,,,20대,,1,,N,일시납,방카,62
개인연금보험가입정보,2019,,,20대,,7,,N,일시납,방카,26
개인연금보험가입정보,2019,,,20대,,1,,N,일시납,방카,13
개인연금보험가입정보,2019,,,20대,,5,,N,일시납,방카,44
개인연금보험가입정보,2019,,,20대,,5,,N,일시납,방카,29
개인연금보험가입정보,2019,,,20대,,3,,N,일시납,방카,49
개인연금보험가입정보,2019,,,20대,,1,,N,일시납,방카,51
개인연금보험가입정보,2019,,,20대,,3,,N,일시납,방카,48
개인연금보험가입정보,2019,,,20대,,1,,N,일시납,방카,53
개인연금보험가입정보,2019,,,20대,,3,,N,일시납,방카,24
개인연금보험가입정보,2019,,,20대,,17,,N,일시납,방카,65
개인연금보험가입정보,2019,,,20대,,43,,N,일시납,방카,60
개인연금보험가입정보,2019,,,20대,,7899,,N,일시납,방카,05
개인연금보험가입정보,2019,,,20대,,586,,N,일시납,방카,15
개인연금보험가입정보,2019,,,20대,,8,,N,일시납,방카,31
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,방카,43
개인연금보험가입정보,2019,,,20대,,5,,N,일시납,방카,39
개인연금보험가입정보,2019,,,20대,,1485,,N,일시납,방카,03
개인연금보험가입정보,2019,,,20대,,3,,N,일시납,방카,09
개인연금보험가입정보,2019,,,20대,,1,,N,일시납,방카,58
개인연금보험가입정보,2019,,,20대,,12,,N,일시납,설계사,58
개인연금보험가입정보,2019,,,20대,,98,,N,일시납,설계사,47
개인연금보험가입정보,2019,,,20대,,13,,N,일시납,대리점,28
개인연금보험가입정보,2019,,,20대,,11,,N,일시납,대리점,44
개인연금보험가입정보,2019,,,20대,,46441,,N,일시납,대리점,10
개인연금보험가입정보,2019,,,20대,,2,,N,일시납,대리점,02
개인연금보험가입정보,2019,,,20대,,2683,,N,일시납,대리점,15
개인연금보험가입정보,2019,,,20대,,856,,N,일시납,대리점,07
개인연금보험가입정보,2019,,,20대,,56,,N,일시납,대리점,11
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,대리점,53
개인연금보험가입정보,2019,,,20대,,20,,N,일시납,대리점,43
개인연금보험가입정보,2019,,,20대,,76,,N,일시납,대리점,50
개인연금보험가입정보,2019,,,20대,,8,,N,일시납,대리점,26
개인연금보험가입정보,2019,,,20대,,5,,N,일시납,대리점,57
개인연금보험가입정보,2019,,,20대,,8,,N,일시납,대리점,21
개인연금보험가입정보,2019,,,20대,,16,,N,일시납,대리점,31
개인연금보험가입정보,2019,,,20대,,10,,N,일시납,대리점,51
개인연금보험가입정보,2019,,,20대,,146,,N,일시납,대리점,25
개인연금보험가입정보,2019,,,20대,,20,,N,일시납,대리점,33
개인연금보험가입정보,2019,,,20대,,8,,N,일시납,대리점,ZZ
개인연금보험가입정보,2019,,,20대,,20,,N,일시납,대리점,41
개인연금보험가입정보,2019,,,20대,,14,,N,일시납,대리점,46
개인연금보험가입정보,2019,,,20대,,8867,,N,일시납,대리점,12
개인연금보험가입정보,2019,,,20대,,617,,N,일시납,대리점,30
개인연금보험가입정보,2019,,,20대,,11,,N,일시납,대리점,17
개인연금보험가입정보,2019,,,20대,,5878,,N,일시납,대리점,20
개인연금보험가입정보,2019,,,20대,,16,,N,일시납,대리점,39
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,대리점,51
개인연금보험가입정보,2019,,,20대,,5,,Y,일시납,대리점,41
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,대리점,54
개인연금보험가입정보,2019,,,20대,,73,,Y,일시납,대리점,30
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,대리점,57
개인연금보험가입정보,2019,,,20대,,4,,Y,일시납,대리점,42
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,대리점,21
개인연금보험가입정보,2019,,,20대,,57,,Y,일시납,대리점,07
개인연금보험가입정보,2019,,,20대,,18,,Y,일시납,대리점,37
개인연금보험가입정보,2019,,,20대,,2,,Y,일시납,대리점,46
개인연금보험가입정보,2019,,,20대,,1106,,Y,일시납,대리점,20
개인연금보험가입정보,2019,,,20대,,27,,Y,일시납,대리점,35
개인연금보험가입정보,2019,,,20대,,794,,Y,일시납,대리점,12
개인연금보험가입정보,2019,,,20대,,7,,Y,일시납,대리점,27
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,대리점,11
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,대리점,61
개인연금보험가입정보,2019,,,20대,,1,,Y,일시납,대리점,23
개인연금보험가입정보,2019,,,20대,,9,,N,일시납,대리점,29
개인연금보험가입정보,2019,,,20대,,55,,N,일시납,대리점,65
개인연금보험가입정보,2019,,,20대,,71,,N,일시납,대리점,03
개인연금보험가입정보,2019,,,20대,,20,,N,일시납,대리점,19
개인연금보험가입정보,2019,,,20대,,9,,N,일시납,대리점,60
개인연금보험가입정보,2019,,,20대,,1,,N,일시납,대리점,73
개인연금보험가입정보,2019,,,20대,,25,,N,일시납,대리점,35
개인연금보험가입정보,2019,,,20대,,6,,N,일시납,대리점,24
개인연금보험가입정보,2019,,,20대,,25,,N,일시납,대리점,06
개인연금보험가입정보,2019,,,20대,,8,,N,일시납,대리점,47
개인연금보험가입정보,2019,,,20대,,19,,N,일시납,대리점,42
개인연금보험가입정보,2019,,,20대,,29,,N,일시납,대리점,34
개인연금보험가입정보,2019,,,20대,,20,,Y,일시납,설계사,43
개인연금보험가입정보,2019,,,20대,,207,,Y,일시납,설계사,30
개인연금보험가입정보,2019,,,20대,,4,,Y,일시납,설계사,59
개인연금보험가입정보,2019,,,20대,,46,,Y,일시납,설계사,40
개인연금보험가입정보,2019,,,20대,,424,,Y,일시납,설계사,05
개인연금보험가입정보,2019,,,20대,,3,,Y,일시납,설계사,61
개인연금보험가입정보,2019,,,20대,,53,,N,일시납,설계사,19
개인연금보험가입정보,2019,,,20대,,105,,N,일시납,설계사,28
개인연금보험가입정보,2019,,,20대,,9,,N,일시납,설계사,56
개인연금보험가입정보,2019,,,20대,,64,,N,일시납,설계사,64
개인연금보험가입정보,2019,,,20대,,188,,N,일시납,설계사,42
개인연금보험가입정보,2019,,,20대,,206,,N,일시납,설계사,36
개인연금보험가입정보,2019,,,20대,,11,,N,일시납,설계사,54
개인연금보험가입정보,2019,,,20대,,25,,N,일시납,설계사,63
개인연금보험가입정보,2019,,,20대,,4448,,N,일시납,설계사,07
개인연금보험가입정보,2019,,,20대,,7,,N,일시납,설계사,67
개인연금보험가입정보,2019,,,40대,,3339,,Y,일시납,임직원,05
개인연금보험가입정보,2019,,,20대,,30,,N,일시납,설계사,61
개인연금보험가입정보,2019,,,20대,,30,,N,일시납,대리점,08
개인연금보험가입정보,2019,,,20대,,17,,N,일시납,대리점,37
개인연금보험가입정보,2019,,,20대,,7,,N,일시납,대리점,04
개인연금보험가입정보,2019,,,20대,,11,,N,일시납,대리점,14
개인연금보험가입정보,2019,,,20대,,7,,N,일시납,대리점,62
개인연금보험가입정보,2019,,,20대,,10,,N,일시납,대리점,27
개인연금보험가입정보,2019,,,20대,,13,,N,일시납,대리점,36
개인연금보험가입정보,2019,,,20대,,8,,N,일시납,대리점,52
개인연금보험가입정보,2019,,,20대,,4,,N,일시납,대리점,56
개인연금보험가입정보,2019,,,20대,,1,,N,일시납,대리점,66
개인연금보험가입정보,2019,,,20대,,7,,N,일시납,대리점,13
개인연금보험가입정보,2019,,,20대,,3,,N,일시납,대리점,55
개인연금보험가입정보,2019,,,20대,,2,,N,일시납,대리점,59
개인연금보험가입정보,2019,,,20대,,19,,N,일시납,대리점,64
개인연금보험가입정보,2019,,,20대,,66,,N,일시납,대리점,40
개인연금보험가입정보,2019,,,20대,,7,,N,일시납,대리점,16
개인연금보험가입정보,2019,,,20대,,4,,N,일시납,대리점,54
개인연금보험가입정보,2019,,,20대,,7,,N,일시납,대리점,49
개인연금보험가입정보,2019,,,20대,,5,,N,일시납,대리점,63
개인연금보험가입정보,2019,,,20대,,19,,N,일시납,대리점,18
개인연금보험가입정보,2019,,,20대,,19,,N,일시납,대리점,32
개인연금보험가입정보,2019,,,20대,,1444,,N,일시납,대리점,05
개인연금보험가입정보,2019,,,20대,,13,,N,일시납,대리점,23
개인연금보험가입정보,2019,,,20대,,14,,N,일시납,대리점,61
개인연금보험가입정보,2019,,,20대,,29,,N,일시납,대리점,38
개인연금보험가입정보,2019,,,20대,,155,,N,일시납,임직원,03
개인연금보험가입정보,2019,,,20대,,1,,N,일시납,임직원,19
개인연금보험가입정보,2019,,,20대,,852,,N,일시납,임직원,15
개인연금보험가입정보,2019,,,10대,,1041,,N,일시납,설계사,07
개인연금보험가입정보,2019,,,10대,,51,,N,일시납,설계사,06
개인연금보험가입정보,2019,,,10대,,6,,N,일시납,설계사,67
개인연금보험가입정보,2019,,,10대,,30,,N,일시납,설계사,33
개인연금보험가입정보,2019,,,10대,,1408,,N,비일시납,설계사,TT
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,대리점,45
개인연금보험가입정보,2019,,,10대,,16,,Y,일시납,대리점,20
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,대리점,68
개인연금보험가입정보,2019,,,10대,,57,,Y,일시납,대리점,12
개인연금보험가입정보,2019,,,10대,,1050,,Y,일시납,대리점,10
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,대리점,42
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,대리점,07
개인연금보험가입정보,2019,,,10대,,8,,Y,일시납,대리점,05
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,대리점,66
개인연금보험가입정보,2019,,,10대,,10,,Y,일시납,임직원,36
개인연금보험가입정보,2019,,,10대,,9,,Y,일시납,임직원,05
개인연금보험가입정보,2019,,,10대,,12,,Y,일시납,임직원,20
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,임직원,38
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,임직원,40
개인연금보험가입정보,2019,,,10대,,92,,Y,일시납,임직원,10
개인연금보험가입정보,2019,,,10대,,268,,Y,일시납,임직원,41
개인연금보험가입정보,2019,,,10대,,48,,Y,일시납,임직원,37
개인연금보험가입정보,2019,,,10대,,59,,N,일시납,설계사,55
개인연금보험가입정보,2019,,,10대,,343,,N,일시납,설계사,03
개인연금보험가입정보,2019,,,10대,,45513,,N,일시납,설계사,10
개인연금보험가입정보,2019,,,10대,,5,,N,일시납,설계사,64
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,설계사,ZZ
개인연금보험가입정보,2019,,,10대,,11,,N,일시납,설계사,16
개인연금보험가입정보,2019,,,10대,,116,,N,일시납,설계사,34
개인연금보험가입정보,2019,,,10대,,94,,N,일시납,설계사,49
개인연금보험가입정보,2019,,,10대,,61,,N,일시납,설계사,52
개인연금보험가입정보,2019,,,10대,,12,,N,일시납,설계사,69
개인연금보험가입정보,2019,,,10대,,26,,N,일시납,설계사,47
개인연금보험가입정보,2019,,,10대,,2,,N,일시납,설계사,65
개인연금보험가입정보,2019,,,10대,,10,,N,일시납,설계사,60
개인연금보험가입정보,2019,,,10대,,14,,N,일시납,설계사,09
개인연금보험가입정보,2019,,,10대,,16,,N,일시납,설계사,59
개인연금보험가입정보,2019,,,10대,,45,,N,일시납,설계사,48
개인연금보험가입정보,2019,,,10대,,15,,N,일시납,설계사,71
개인연금보험가입정보,2019,,,10대,,6,,N,일시납,설계사,31
개인연금보험가입정보,2019,,,10대,,2,,N,일시납,설계사,66
개인연금보험가입정보,2019,,,10대,,86,,N,일시납,설계사,50
개인연금보험가입정보,2019,,,10대,,109,,N,일시납,설계사,25
개인연금보험가입정보,2019,,,10대,,13,,N,일시납,설계사,11
개인연금보험가입정보,2019,,,10대,,10,,N,일시납,설계사,61
개인연금보험가입정보,2019,,,10대,,46,,N,일시납,설계사,45
개인연금보험가입정보,2019,,,10대,,19,,N,일시납,설계사,14
개인연금보험가입정보,2019,,,10대,,3,,Y,일시납,임직원,15
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,임직원,07
개인연금보험가입정보,2019,,,10대,,2,,Y,일시납,임직원,12
개인연금보험가입정보,2019,,,10대,,26,,Y,일시납,방카,03
개인연금보험가입정보,2019,,,10대,,2,,Y,일시납,방카,41
개인연금보험가입정보,2019,,,10대,,4,,Y,일시납,방카,37
개인연금보험가입정보,2019,,,10대,,66,,Y,일시납,방카,05
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,방카,02
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,방카,34
개인연금보험가입정보,2019,,,10대,,2,,Y,일시납,방카,49
개인연금보험가입정보,2019,,,10대,,10,,Y,일시납,방카,07
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,방카,13
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,방카,48
개인연금보험가입정보,2019,,,10대,,246,,Y,일시납,방카,10
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,방카,65
개인연금보험가입정보,2019,,,10대,,5,,Y,일시납,방카,30
개인연금보험가입정보,2019,,,10대,,42,,Y,일시납,방카,20
개인연금보험가입정보,2019,,,10대,,2,,N,일시납,방카,51
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,방카,62
개인연금보험가입정보,2019,,,10대,,3,,N,일시납,방카,71
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,방카,33
개인연금보험가입정보,2019,,,10대,,2,,N,일시납,방카,54
개인연금보험가입정보,2019,,,10대,,245,,N,일시납,방카,07
개인연금보험가입정보,2019,,,10대,,3,,N,일시납,방카,04
개인연금보험가입정보,2019,,,10대,,2,,N,일시납,방카,57
개인연금보험가입정보,2019,,,10대,,11,,Y,일시납,방카,15
개인연금보험가입정보,2019,,,10대,,3,,Y,일시납,방카,36
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,방카,68
개인연금보험가입정보,2019,,,10대,,177,,Y,일시납,임직원,42
개인연금보험가입정보,2019,,,10대,,2,,N,일시납,임직원,37
개인연금보험가입정보,2019,,,10대,,4,,N,일시납,임직원,18
개인연금보험가입정보,2019,,,10대,,3,,N,일시납,임직원,17
개인연금보험가입정보,2019,,,10대,,20,,N,일시납,임직원,12
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,임직원,28
개인연금보험가입정보,2019,,,10대,,7,,N,일시납,임직원,71
개인연금보험가입정보,2019,,,10대,,216,,N,일시납,임직원,07
개인연금보험가입정보,2019,,,10대,,374,,N,일시납,임직원,30
개인연금보험가입정보,2019,,,10대,,8,,N,일시납,임직원,35
개인연금보험가입정보,2019,,,10대,,3,,N,일시납,임직원,57
개인연금보험가입정보,2019,,,10대,,8,,N,일시납,임직원,69
개인연금보험가입정보,2019,,,10대,,95,,N,일시납,임직원,03
개인연금보험가입정보,2019,,,10대,,2,,N,일시납,임직원,56
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,임직원,51
개인연금보험가입정보,2019,,,10대,,748,,N,일시납,임직원,05
개인연금보험가입정보,2019,,,10대,,6,,N,일시납,임직원,47
개인연금보험가입정보,2019,,,10대,,522,,N,일시납,임직원,15
개인연금보험가입정보,2019,,,10대,,2,,N,일시납,대리점,58
개인연금보험가입정보,2019,,,10대,,297,,N,비일시납,대리점,TT
개인연금보험가입정보,2019,,,10대,,2,,Y,일시납,방카,38
개인연금보험가입정보,2019,,,10대,,1,,Y,일시납,방카,40
개인연금보험가입정보,2019,,,10대,,123,,N,일시납,설계사,35
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,설계사,27
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,임직원,19
개인연금보험가입정보,2019,,,10대,,5,,N,일시납,임직원,08
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,임직원,21
개인연금보험가입정보,2019,,,10대,,8,,N,일시납,임직원,68
개인연금보험가입정보,2019,,,10대,,3,,N,일시납,임직원,14
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,임직원,41
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,임직원,73
개인연금보험가입정보,2019,,,10대,,77,,N,일시납,임직원,06
개인연금보험가입정보,2019,,,10대,,3,,N,일시납,임직원,62
개인연금보험가입정보,2019,,,10대,,3,,N,일시납,임직원,63
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,임직원,67
개인연금보험가입정보,2019,,,10대,,5,,N,일시납,임직원,46
개인연금보험가입정보,2019,,,10대,,1,,N,일시납,임직원,27
개인연금보험가입정보,2019,,,10대,,12582,,N,일시납,임직원,10
개인연금보험가입정보,2019,,,10대,,1020,,N,일시납,임직원,20
개인연금보험가입정보,2019,,,10대,,1425,,N,비일시납,임직원,TT
